Index,Cancer,Drug,Gene,Raw P value,Link
15385,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,YY2,0.08159610496,LINK
15386,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,SMS,0.08159610496,LINK
15387,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,PHEX,0.08159610496,LINK
15388,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,RN7SL436P,0.08159610496,LINK
15389,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,ZNF645,0.08159610496,LINK
15390,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,DDX53,0.08159610496,LINK
15391,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,SNORA25|ENSG00000199196.1,0.08163637339,LINK
15392,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,FAM81A,0.08170921473,LINK
15393,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,RNA5SP396,0.08170921473,LINK
15394,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,GCNT3,0.08170921473,LINK
15395,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,LINC00457,0.08174214315,LINK
15396,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,MAB21L1,0.08174214315,LINK
15397,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,TMEM56,0.08184794078,LINK
15398,Pancreatic adenocarcinoma (PAAD),Gemcitabine,KDR,0.08207608963,LINK
15399,Pancreatic adenocarcinoma (PAAD),Gemcitabine,RN7SL822P,0.08207608963,LINK
15400,Pancreatic adenocarcinoma (PAAD),Gemcitabine,SRD5A3,0.08207608963,LINK
15401,Pancreatic adenocarcinoma (PAAD),Gemcitabine,TMEM165,0.08207608963,LINK
15402,Pancreatic adenocarcinoma (PAAD),Gemcitabine,CLOCK,0.08207608963,LINK
15403,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,PSTPIP1,0.08212082834,LINK
15404,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,TSPAN3,0.08212082834,LINK
15405,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,PEAK1,0.08212082834,LINK
15406,Sarcoma (SARC),Gemcitabine,CD72,0.08221379125,LINK
15407,Sarcoma (SARC),Gemcitabine,MIR4667,0.08221379125,LINK
15408,Sarcoma (SARC),Gemcitabine,TESK1,0.08221379125,LINK
15409,Sarcoma (SARC),Gemcitabine,SIT1,0.08221379125,LINK
15410,Sarcoma (SARC),Gemcitabine,ARHGEF39,0.08221379125,LINK
15411,Sarcoma (SARC),Gemcitabine,CCDC107,0.08221379125,LINK
15412,Sarcoma (SARC),Gemcitabine,RMRP,0.08221379125,LINK
15413,Sarcoma (SARC),Gemcitabine,CA9,0.08221379125,LINK
15414,Sarcoma (SARC),Gemcitabine,RN7SL22P,0.08221379125,LINK
15415,Sarcoma (SARC),Gemcitabine,TPM2,0.08221379125,LINK
15416,Sarcoma (SARC),Gemcitabine,TLN1,0.08221379125,LINK
15417,Sarcoma (SARC),Gemcitabine,CREB3,0.08221379125,LINK
15418,Sarcoma (SARC),Gemcitabine,GBA2,0.08221379125,LINK
15419,Sarcoma (SARC),Gemcitabine,RGP1,0.08221379125,LINK
15420,Sarcoma (SARC),Gemcitabine,MSMP,0.08221379125,LINK
15421,Sarcoma (SARC),Gemcitabine,NPR2,0.08221379125,LINK
15422,Sarcoma (SARC),Gemcitabine,SPAG8,0.08221379125,LINK
15423,Sarcoma (SARC),Gemcitabine,FAM221B,0.08221379125,LINK
15424,Sarcoma (SARC),Gemcitabine,HINT2,0.08221379125,LINK
15425,Sarcoma (SARC),Gemcitabine,TMEM8B,0.08221379125,LINK
15426,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,ELF1,0.08225268703,LINK
15427,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,WBP4,0.08225268703,LINK
15428,Pancreatic adenocarcinoma (PAAD),Gemcitabine,IBTK,0.08229943823,LINK
15429,Pancreatic adenocarcinoma (PAAD),Gemcitabine,TPBG,0.08229943823,LINK
15430,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,RN7SL658P,0.08230506829,LINK
15431,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,CTPS2,0.08230506829,LINK
15432,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,MIR548AM,0.08230506829,LINK
15433,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,S100G,0.08230506829,LINK
15434,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,SYAP1,0.08230506829,LINK
15435,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,TXLNG,0.08230506829,LINK
15436,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,RBBP7,0.08230506829,LINK
15437,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,REPS2,0.08230506829,LINK
15438,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,SNORA16|ENSG00000201467.1,0.08230506829,LINK
15439,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,MIR4768,0.08230506829,LINK
15440,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,NHS,0.08230506829,LINK
15441,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,snoU13|ENSG00000238764.1,0.08230506829,LINK
15442,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,SCML1,0.08230506829,LINK
15443,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,RAI2,0.08230506829,LINK
15444,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,BEND2,0.08230506829,LINK
15445,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,SCML2,0.08230506829,LINK
15446,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,CBLN2,0.08233726296,LINK
15447,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,MIR548AV,0.08233726296,LINK
15448,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,NETO1,0.08233726296,LINK
15449,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,RNA5SP460,0.08233726296,LINK
15450,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,RN7SL401P,0.08233726296,LINK
15451,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,SMIM21,0.08233726296,LINK
15452,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,ZNF516,0.08233726296,LINK
15453,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,LINC00908,0.08233726296,LINK
15454,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,LINC00683,0.08233726296,LINK
15455,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,ZNF236,0.08233726296,LINK
15456,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,MBP,0.08233726296,LINK
15457,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,GALR1,0.08233726296,LINK
15458,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,SNORA25|ENSG00000199392.1,0.08233726296,LINK
15459,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,RNA5SP461,0.08233726296,LINK
15460,Sarcoma (SARC),Gemcitabine,RN7SL111P,0.08235120687,LINK
15461,Sarcoma (SARC),Gemcitabine,C1QL2,0.08235120687,LINK
15462,Sarcoma (SARC),Gemcitabine,RN7SL468P,0.08235120687,LINK
15463,Sarcoma (SARC),Gemcitabine,STEAP3,0.08235120687,LINK
15464,Sarcoma (SARC),Gemcitabine,C2orf76,0.08235120687,LINK
15465,Sarcoma (SARC),Gemcitabine,DBI,0.08235120687,LINK
15466,Sarcoma (SARC),Gemcitabine,TMEM37,0.08235120687,LINK
15467,Sarcoma (SARC),Gemcitabine,SCTR,0.08235120687,LINK
15468,Sarcoma (SARC),Gemcitabine,PCDP1,0.08235120687,LINK
15469,Sarcoma (SARC),Gemcitabine,TMEM177,0.08235120687,LINK
15470,Sarcoma (SARC),Gemcitabine,PTPN4,0.08235120687,LINK
15471,Sarcoma (SARC),Gemcitabine,snoU13|ENSG00000238368.1,0.08235120687,LINK
15472,Sarcoma (SARC),Gemcitabine,EPB41L5,0.08235120687,LINK
15473,Sarcoma (SARC),Gemcitabine,TMEM185B,0.08235120687,LINK
15474,Sarcoma (SARC),Gemcitabine,RALB,0.08235120687,LINK
15475,Sarcoma (SARC),Gemcitabine,INHBB,0.08235120687,LINK
15476,Sarcoma (SARC),Gemcitabine,FLJ14816,0.08235120687,LINK
15477,Sarcoma (SARC),Gemcitabine,GLI2,0.08235120687,LINK
15478,Sarcoma (SARC),Gemcitabine,TFCP2L1,0.08235120687,LINK
15479,Sarcoma (SARC),Gemcitabine,CLASP1,0.08235120687,LINK
15480,Sarcoma (SARC),Gemcitabine,RNU4ATAC,0.08235120687,LINK
15481,Sarcoma (SARC),Gemcitabine,snoU13|ENSG00000238341.1,0.08235120687,LINK
15482,Sarcoma (SARC),Gemcitabine,MKI67IP,0.08235120687,LINK
15483,Sarcoma (SARC),Gemcitabine,TSN,0.08235120687,LINK
15484,Sarcoma (SARC),Gemcitabine,GARNL3,0.08251935301,LINK
15485,Sarcoma (SARC),Gemcitabine,SLC2A8,0.08251935301,LINK
15486,Sarcoma (SARC),Gemcitabine,ZNF79,0.08251935301,LINK
15487,Sarcoma (SARC),Gemcitabine,RPL12,0.08251935301,LINK
15488,Sarcoma (SARC),Gemcitabine,SNORA65,0.08251935301,LINK
15489,Sarcoma (SARC),Gemcitabine,LRSAM1,0.08251935301,LINK
15490,Sarcoma (SARC),Gemcitabine,FAM129B,0.08251935301,LINK
15491,Sarcoma (SARC),Gemcitabine,PTRH1,0.08251935301,LINK
15492,Sarcoma (SARC),Gemcitabine,C9orf117,0.08251935301,LINK
15493,Sarcoma (SARC),Gemcitabine,TTC16,0.08251935301,LINK
15494,Sarcoma (SARC),Gemcitabine,TOR2A,0.08251935301,LINK
15495,Sarcoma (SARC),Gemcitabine,SH2D3C,0.08251935301,LINK
15496,Sarcoma (SARC),Gemcitabine,CDK9,0.08251935301,LINK
15497,Sarcoma (SARC),Gemcitabine,MIR3960,0.08251935301,LINK
15498,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,C12orf36,0.08252407404,LINK
15499,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,RNA5SP353,0.08252407404,LINK
15500,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,GRIN2B,0.08252407404,LINK
15501,Sarcoma (SARC),Gemcitabine,SNORD112|ENSG00000252728.1,0.08257052894,LINK
15502,Sarcoma (SARC),Gemcitabine,ZMYM6NB,0.08257052894,LINK
15503,Sarcoma (SARC),Gemcitabine,NCOA7,0.0826078146,LINK
15504,Sarcoma (SARC),Gemcitabine,HINT3,0.0826078146,LINK
15505,Sarcoma (SARC),Gemcitabine,RNA5SP216,0.0826078146,LINK
15506,Sarcoma (SARC),Gemcitabine,TRMT11,0.0826078146,LINK
15507,Sarcoma (SARC),Gemcitabine,BRCC3,0.08262344489,LINK
15508,Sarcoma (SARC),Gemcitabine,CLIC2,0.08262344489,LINK
15509,Sarcoma (SARC),Gemcitabine,CMC4,0.08262344489,LINK
15510,Sarcoma (SARC),Gemcitabine,CTAG1A,0.08262344489,LINK
15511,Sarcoma (SARC),Gemcitabine,CTAG1B,0.08262344489,LINK
15512,Sarcoma (SARC),Gemcitabine,CTAG2,0.08262344489,LINK
15513,Sarcoma (SARC),Gemcitabine,DKC1,0.08262344489,LINK
15514,Sarcoma (SARC),Gemcitabine,F8A1,0.08262344489,LINK
15515,Sarcoma (SARC),Gemcitabine,F8A2,0.08262344489,LINK
15516,Sarcoma (SARC),Gemcitabine,F8A3,0.08262344489,LINK
15517,Sarcoma (SARC),Gemcitabine,F8,0.08262344489,LINK
15518,Sarcoma (SARC),Gemcitabine,FUNDC2,0.08262344489,LINK
15519,Sarcoma (SARC),Gemcitabine,GAB3,0.08262344489,LINK
15520,Sarcoma (SARC),Gemcitabine,H2AFB1,0.08262344489,LINK
15521,Sarcoma (SARC),Gemcitabine,H2AFB2,0.08262344489,LINK
15522,Sarcoma (SARC),Gemcitabine,H2AFB3,0.08262344489,LINK
15523,Sarcoma (SARC),Gemcitabine,MPP1,0.08262344489,LINK
15524,Sarcoma (SARC),Gemcitabine,MTCP1,0.08262344489,LINK
15525,Sarcoma (SARC),Gemcitabine,RAB39B,0.08262344489,LINK
15526,Sarcoma (SARC),Gemcitabine,SMIM9,0.08262344489,LINK
15527,Sarcoma (SARC),Gemcitabine,SNORA36A,0.08262344489,LINK
15528,Sarcoma (SARC),Gemcitabine,SNORA56,0.08262344489,LINK
15529,Sarcoma (SARC),Gemcitabine,TMLHE,0.08262344489,LINK
15530,Sarcoma (SARC),Gemcitabine,VBP1,0.08262344489,LINK
15531,Sarcoma (SARC),Gemcitabine,ALX1,0.08262481153,LINK
15532,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,TEX26,0.0826400998,LINK
15533,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,RN7SKP248,0.08270794309,LINK
15534,Pancreatic adenocarcinoma (PAAD),Gemcitabine,PLSCR2,0.0827142997,LINK
15535,Sarcoma (SARC),Gemcitabine,GRHL3,0.08272313231,LINK
15536,Sarcoma (SARC),Gemcitabine,STPG1,0.08272313231,LINK
15537,Sarcoma (SARC),Gemcitabine,NIPAL3,0.08272313231,LINK
15538,Sarcoma (SARC),Gemcitabine,RCAN3,0.08272313231,LINK
15539,Sarcoma (SARC),Gemcitabine,RN7SL857P,0.08272313231,LINK
15540,Sarcoma (SARC),Gemcitabine,NCMAP,0.08272313231,LINK
15541,Sarcoma (SARC),Gemcitabine,SRRM1,0.08272313231,LINK
15542,Sarcoma (SARC),Gemcitabine,snoU13|ENSG00000238986.1,0.08272313231,LINK
15543,Sarcoma (SARC),Gemcitabine,CLIC4,0.08272313231,LINK
15544,Sarcoma (SARC),Gemcitabine,RUNX3,0.08272313231,LINK
15545,Sarcoma (SARC),Gemcitabine,MIR4425,0.08272313231,LINK
15546,Sarcoma (SARC),Gemcitabine,C1orf63,0.08272313231,LINK
15547,Sarcoma (SARC),Gemcitabine,RHCE,0.08272313231,LINK
15548,Sarcoma (SARC),Gemcitabine,RHD,0.08272313231,LINK
15549,Sarcoma (SARC),Gemcitabine,SYF2,0.08272313231,LINK
15550,Sarcoma (SARC),Gemcitabine,TMEM50A,0.08272313231,LINK
15551,Sarcoma (SARC),Gemcitabine,snoU13|ENSG00000238889.1,0.08272313231,LINK
15552,Sarcoma (SARC),Gemcitabine,TMEM57,0.08272313231,LINK
15553,Sarcoma (SARC),Gemcitabine,LDLRAP1,0.08272313231,LINK
15554,Sarcoma (SARC),Gemcitabine,MAN1C1,0.08272313231,LINK
15555,Sarcoma (SARC),Gemcitabine,SEPN1,0.08272313231,LINK
15556,Sarcoma (SARC),Gemcitabine,MTFR1L,0.08272313231,LINK
15557,Sarcoma (SARC),Gemcitabine,AUNIP,0.08272313231,LINK
15558,Sarcoma (SARC),Gemcitabine,PAQR7,0.08272313231,LINK
15559,Sarcoma (SARC),Gemcitabine,STMN1,0.08272313231,LINK
15560,Sarcoma (SARC),Gemcitabine,MIR3917,0.08272313231,LINK
15561,Sarcoma (SARC),Gemcitabine,PAFAH2,0.08272313231,LINK
15562,Sarcoma (SARC),Gemcitabine,SCARNA17|ENSG00000252190.1,0.08272313231,LINK
15563,Sarcoma (SARC),Gemcitabine,SCARNA18|ENSG00000252691.1,0.08272313231,LINK
15564,Sarcoma (SARC),Gemcitabine,PDIK1L,0.08272313231,LINK
15565,Sarcoma (SARC),Gemcitabine,FAM110D,0.08272313231,LINK
15566,Sarcoma (SARC),Gemcitabine,ZNF593,0.08272313231,LINK
15567,Sarcoma (SARC),Gemcitabine,CNKSR1,0.08272313231,LINK
15568,Sarcoma (SARC),Gemcitabine,CATSPER4,0.08272313231,LINK
15569,Sarcoma (SARC),Gemcitabine,CEP85,0.08272313231,LINK
15570,Sarcoma (SARC),Gemcitabine,SH3BGRL3,0.08272313231,LINK
15571,Sarcoma (SARC),Gemcitabine,UBXN11,0.08272313231,LINK
15572,Sarcoma (SARC),Gemcitabine,CD52,0.08272313231,LINK
15573,Sarcoma (SARC),Gemcitabine,ARID1A,0.08272313231,LINK
15574,Sarcoma (SARC),Gemcitabine,RN7SL501P,0.08272313231,LINK
15575,Sarcoma (SARC),Gemcitabine,PIGV,0.08272313231,LINK
15576,Sarcoma (SARC),Gemcitabine,RN7SL165P,0.08272313231,LINK
15577,Sarcoma (SARC),Gemcitabine,ZDHHC18,0.08272313231,LINK
15578,Sarcoma (SARC),Gemcitabine,SFN,0.08272313231,LINK
15579,Sarcoma (SARC),Gemcitabine,GPN2,0.08272313231,LINK
15580,Sarcoma (SARC),Gemcitabine,GPATCH3,0.08272313231,LINK
15581,Sarcoma (SARC),Gemcitabine,NUDC,0.08272313231,LINK
15582,Sarcoma (SARC),Gemcitabine,NR0B2,0.08272313231,LINK
15583,Sarcoma (SARC),Gemcitabine,C1orf172,0.08272313231,LINK
15584,Sarcoma (SARC),Gemcitabine,TRNP1,0.08272313231,LINK
15585,Sarcoma (SARC),Gemcitabine,FAM46B,0.08272313231,LINK
15586,Sarcoma (SARC),Gemcitabine,SLC9A1,0.08272313231,LINK
15587,Sarcoma (SARC),Gemcitabine,WDTC1,0.08272313231,LINK
15588,Sarcoma (SARC),Gemcitabine,TMEM222,0.08272313231,LINK
15589,Sarcoma (SARC),Gemcitabine,SYTL1,0.08272313231,LINK
15590,Sarcoma (SARC),Gemcitabine,MAP3K6,0.08272313231,LINK
15591,Sarcoma (SARC),Gemcitabine,FCN3,0.08272313231,LINK
15592,Sarcoma (SARC),Gemcitabine,CD164L2,0.08272313231,LINK
15593,Sarcoma (SARC),Gemcitabine,GPR3,0.08272313231,LINK
15594,Sarcoma (SARC),Gemcitabine,WASF2,0.08272313231,LINK
15595,Sarcoma (SARC),Gemcitabine,AHDC1,0.08272313231,LINK
15596,Sarcoma (SARC),Gemcitabine,FGR,0.08272313231,LINK
15597,Sarcoma (SARC),Gemcitabine,IFI6,0.08272313231,LINK
15598,Sarcoma (SARC),Gemcitabine,FAM76A,0.08272313231,LINK
15599,Sarcoma (SARC),Gemcitabine,STX12,0.08272313231,LINK
15600,Sarcoma (SARC),Gemcitabine,PPP1R8,0.08272313231,LINK
15601,Sarcoma (SARC),Gemcitabine,SCARNA1,0.08272313231,LINK
15602,Sarcoma (SARC),Gemcitabine,THEMIS2,0.08272313231,LINK
15603,Sarcoma (SARC),Gemcitabine,RPA2,0.08272313231,LINK
15604,Sarcoma (SARC),Gemcitabine,SMPDL3B,0.08272313231,LINK
15605,Sarcoma (SARC),Gemcitabine,XKR8,0.08272313231,LINK
15606,Sarcoma (SARC),Gemcitabine,EYA3,0.08272313231,LINK
15607,Sarcoma (SARC),Gemcitabine,RN7SL559P,0.08272313231,LINK
15608,Sarcoma (SARC),Gemcitabine,PTAFR,0.08272313231,LINK
15609,Sarcoma (SARC),Gemcitabine,DNAJC8,0.08272313231,LINK
15610,Sarcoma (SARC),Gemcitabine,ATPIF1,0.08272313231,LINK
15611,Sarcoma (SARC),Gemcitabine,SESN2,0.08272313231,LINK
15612,Sarcoma (SARC),Gemcitabine,MED18,0.08272313231,LINK
15613,Sarcoma (SARC),Gemcitabine,PHACTR4,0.08272313231,LINK
15614,Sarcoma (SARC),Gemcitabine,RNU6ATAC27P,0.08272313231,LINK
15615,Sarcoma (SARC),Gemcitabine,RCC1,0.08272313231,LINK
15616,Sarcoma (SARC),Gemcitabine,SNHG3,0.08272313231,LINK
15617,Sarcoma (SARC),Gemcitabine,SNORA73B,0.08272313231,LINK
15618,Sarcoma (SARC),Gemcitabine,snoU13|ENSG00000238821.1,0.08272313231,LINK
15619,Sarcoma (SARC),Gemcitabine,TRNAU1AP,0.08272313231,LINK
15620,Sarcoma (SARC),Gemcitabine,SNHG12,0.08272313231,LINK
15621,Sarcoma (SARC),Gemcitabine,SNORD99,0.08272313231,LINK
15622,Sarcoma (SARC),Gemcitabine,TAF12,0.08272313231,LINK
15623,Sarcoma (SARC),Gemcitabine,RAB42,0.08272313231,LINK
15624,Sarcoma (SARC),Gemcitabine,RNU11,0.08272313231,LINK
15625,Sarcoma (SARC),Gemcitabine,GMEB1,0.08272313231,LINK
15626,Sarcoma (SARC),Gemcitabine,SCARNA24|ENSG00000252777.1,0.08272313231,LINK
15627,Sarcoma (SARC),Gemcitabine,YTHDF2,0.08272313231,LINK
15628,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,FRY,0.08281819153,LINK
15629,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,IL33,0.08282405265,LINK
15630,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,C9orf38,0.08282405265,LINK
15631,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,GLDC,0.08282405265,LINK
15632,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,KDM4C,0.08282405265,LINK
15633,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,RN7SL123P,0.08282405265,LINK
15634,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,RN7SL25P,0.08282405265,LINK
15635,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,TPD52L3,0.08282405265,LINK
15636,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,UHRF2,0.08282405265,LINK
15637,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,snoU13|ENSG00000252110.1,0.08282405265,LINK
15638,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,PDE6C,0.08285347114,LINK
15639,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,FRA10AC1,0.08285347114,LINK
15640,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,LGI1,0.08285347114,LINK
15641,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,PLA2G2F,0.08294219737,LINK
15642,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,PLA2G2C,0.08294219737,LINK
15643,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,UBXN10,0.08294219737,LINK
15644,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,VWA5B1,0.08294219737,LINK
15645,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,CCNE2,0.08297568824,LINK
15646,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,NDUFAF6,0.08297568824,LINK
15647,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,snoU13|ENSG00000238791.1,0.08297568824,LINK
15648,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,TP53INP1,0.08297568824,LINK
15649,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,MIR3150B,0.08297568824,LINK
15650,Sarcoma (SARC),Gemcitabine,GALNT18,0.08305736815,LINK
15651,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,RGMB,0.08332521737,LINK
15652,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,CYTH2,0.08334956652,LINK
15653,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,LMTK3,0.08334956652,LINK
15654,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,SULT2B1,0.08334956652,LINK
15655,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,FAM83E,0.08334956652,LINK
15656,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,SPACA4,0.08334956652,LINK
15657,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,RPL18,0.08334956652,LINK
15658,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,CCNG1,0.08335738781,LINK
15659,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,NUDCD2,0.08335738781,LINK
15660,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,HMMR,0.08335738781,LINK
15661,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,MAT2B,0.08335738781,LINK
15662,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,SEC61A1,0.08345298757,LINK
15663,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,RUVBL1,0.08345298757,LINK
15664,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,HECTD4,0.08358660149,LINK
15665,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,SALL2,0.08364229617,LINK
15666,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,OR10G3,0.08364229617,LINK
15667,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,OR10G2,0.08364229617,LINK
15668,Pancreatic adenocarcinoma (PAAD),Gemcitabine,FGF12,0.08368867456,LINK
15669,Pancreatic adenocarcinoma (PAAD),Gemcitabine,MB21D2,0.08368867456,LINK
15670,Pancreatic adenocarcinoma (PAAD),Gemcitabine,KPNA4,0.08370579472,LINK
15671,Pancreatic adenocarcinoma (PAAD),Gemcitabine,KRT8P12,0.08370579472,LINK
15672,Pancreatic adenocarcinoma (PAAD),Gemcitabine,ARL14,0.08370579472,LINK
15673,Pancreatic adenocarcinoma (PAAD),Gemcitabine,SNORA72|ENSG00000207084.1,0.08370579472,LINK
15674,Pancreatic adenocarcinoma (PAAD),Gemcitabine,PPM1L,0.08370579472,LINK
15675,Pancreatic adenocarcinoma (PAAD),Gemcitabine,B3GALNT1,0.08370579472,LINK
15676,Pancreatic adenocarcinoma (PAAD),Gemcitabine,NMD3,0.08370579472,LINK
15677,Pancreatic adenocarcinoma (PAAD),Gemcitabine,RN7SKP298,0.08370579472,LINK
15678,Pancreatic adenocarcinoma (PAAD),Gemcitabine,ZBBX,0.08370579472,LINK
15679,Pancreatic adenocarcinoma (PAAD),Gemcitabine,SERPINI2,0.08370579472,LINK
15680,Pancreatic adenocarcinoma (PAAD),Gemcitabine,WDR49,0.08370579472,LINK
15681,Pancreatic adenocarcinoma (PAAD),Gemcitabine,PDCD10,0.08370579472,LINK
15682,Pancreatic adenocarcinoma (PAAD),Gemcitabine,SERPINI1,0.08370579472,LINK
15683,Pancreatic adenocarcinoma (PAAD),Gemcitabine,GOLIM4,0.08370579472,LINK
15684,Pancreatic adenocarcinoma (PAAD),Gemcitabine,EGFEM1P,0.08370579472,LINK
15685,Pancreatic adenocarcinoma (PAAD),Gemcitabine,MIR551B,0.08370579472,LINK
15686,Pancreatic adenocarcinoma (PAAD),Gemcitabine,MECOM,0.08370579472,LINK
15687,Pancreatic adenocarcinoma (PAAD),Gemcitabine,ACTRT3,0.08370579472,LINK
15688,Pancreatic adenocarcinoma (PAAD),Gemcitabine,TERC,0.08370579472,LINK
15689,Pancreatic adenocarcinoma (PAAD),Gemcitabine,MYNN,0.08370579472,LINK
15690,Pancreatic adenocarcinoma (PAAD),Gemcitabine,LRRC34,0.08370579472,LINK
15691,Pancreatic adenocarcinoma (PAAD),Gemcitabine,LRRIQ4,0.08370579472,LINK
15692,Pancreatic adenocarcinoma (PAAD),Gemcitabine,LRRC31,0.08370579472,LINK
15693,Pancreatic adenocarcinoma (PAAD),Gemcitabine,SAMD7,0.08370579472,LINK
15694,Pancreatic adenocarcinoma (PAAD),Gemcitabine,SEC62,0.08370579472,LINK
15695,Pancreatic adenocarcinoma (PAAD),Gemcitabine,GPR160,0.08370579472,LINK
15696,Pancreatic adenocarcinoma (PAAD),Gemcitabine,PHC3,0.08370579472,LINK
15697,Pancreatic adenocarcinoma (PAAD),Gemcitabine,PRKCI,0.08370579472,LINK
15698,Pancreatic adenocarcinoma (PAAD),Gemcitabine,SKIL,0.08370579472,LINK
15699,Pancreatic adenocarcinoma (PAAD),Gemcitabine,CLDN11,0.08370579472,LINK
15700,Pancreatic adenocarcinoma (PAAD),Gemcitabine,SLC7A14,0.08370579472,LINK
15701,Pancreatic adenocarcinoma (PAAD),Gemcitabine,RNY5P3,0.08370579472,LINK
15702,Pancreatic adenocarcinoma (PAAD),Gemcitabine,RPL22L1,0.08370579472,LINK
15703,Pancreatic adenocarcinoma (PAAD),Gemcitabine,EIF5A2,0.08370579472,LINK
